brettyoshi9,Code Geass: Fukkatsu no Lelouch,97880,75,COMPLETED
brettyoshi9,Sora no Aosa wo Shiru Hito yo,108577,60,COMPLETED
brettyoshi9,Zombie Land Saga,103871,80,COMPLETED
brettyoshi9,Hypnosis Mic: Division Rap Battle - Rhyme Anima,113652,65,COMPLETED
brettyoshi9,Love Live! Nijigasaki Gakuen School Idol Doukoukai,113970,85,COMPLETED
brettyoshi9,Shoujo☆Kageki Revue Starlight,98658,80,COMPLETED
brettyoshi9,SSSS.GRIDMAN,99424,65,COMPLETED
brettyoshi9,Super Danganronpa 2.5 Komaeda Nagito to Sekai no Hakaimono,98153,70,COMPLETED
brettyoshi9,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,21509,80,COMPLETED
brettyoshi9,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,21825,75,COMPLETED
brettyoshi9,"Tantei wa mou, Shindeiru.",128712,70,COMPLETED
brettyoshi9,"Kimi to, Nami ni Noretara",105018,65,COMPLETED
brettyoshi9,86: Eighty Six,116589,90,COMPLETED
brettyoshi9,Josee to Tora to Sakanatachi,113596,80,COMPLETED
brettyoshi9,Odd Taxi,128547,75,COMPLETED
brettyoshi9,Bakuten!!,125839,70,COMPLETED
brettyoshi9,Wonder Egg Priority: Tokubetsu-hen,131773,20,COMPLETED
brettyoshi9,Hige wo Soru. Soshite Joshikousei wo Hirou.,114232,70,COMPLETED
brettyoshi9,Mashiro no Oto,122348,70,COMPLETED
brettyoshi9,"Slime Taoshite 300-nen, Shiranai Uchi ni Level MAX ni Nattemashita",112608,60,COMPLETED
brettyoshi9,Shiguang Dailiren,126403,80,COMPLETED
brettyoshi9,Shiguang Dailiren Special,136145,65,COMPLETED
brettyoshi9,Shiguang Dailiren II,136484,85,COMPLETED
brettyoshi9,Yuukoku no Moriarty Part 2,124858,80,COMPLETED
brettyoshi9,Super Cub,113418,65,COMPLETED
brettyoshi9,Initial D SECOND STAGE,186,80,COMPLETED
brettyoshi9,Shadows House,125038,70,COMPLETED
brettyoshi9,Initial D THIRD STAGE,187,70,COMPLETED
brettyoshi9,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,97672,80,COMPLETED
brettyoshi9,Vivy: Fluorite Eye’s Song,128546,75,COMPLETED
brettyoshi9,SSSS.DYNAZENON,113950,75,COMPLETED
brettyoshi9,Boku wa Tomodachi ga Sukunai,10719,60,COMPLETED
brettyoshi9,Gintama: THE SEMI-FINAL,126819,80,COMPLETED
brettyoshi9,Kageki Shoujo!!,125446,70,COMPLETED
brettyoshi9,Tonikaku Kawaii: SNS,127371,80,COMPLETED
brettyoshi9,Aldnoah.Zero 2,20853,65,COMPLETED
brettyoshi9,Love Live! School idol project 2nd Season,19111,95,COMPLETED
brettyoshi9,Kaze Tachinu,16662,65,COMPLETED
brettyoshi9,Love Live! The School Idol Movie,20766,95,COMPLETED
brettyoshi9,Bokutachi no Remake,114065,80,COMPLETED
brettyoshi9,Uma Musume: Pretty Derby,98514,75,COMPLETED
brettyoshi9,takt op.Destiny,131565,70,COMPLETED
brettyoshi9,Sonny Boy,132126,65,COMPLETED
brettyoshi9,Shin Evangelion Movie:||,3786,80,COMPLETED
brettyoshi9,Honobono Log,21795,50,COMPLETED
brettyoshi9,"Komi-san wa, Komyushou desu.",133965,30,COMPLETED
brettyoshi9,Love Live! Sunshine!!,21584,100,COMPLETED
brettyoshi9,Love Live! Superstar!!,114979,85,COMPLETED
brettyoshi9,Bungou Stray Dogs 4th Season,141249,80,COMPLETED
brettyoshi9,Hoshi no Koe,256,55,COMPLETED
brettyoshi9,Cider no You ni Kotoba ga Wakiagaru,107625,65,COMPLETED
brettyoshi9,"Kobayashi-san Chi no Maidragon: Valentine, Soshite Onsen! (Amari Kitai Shinaide Kudasai)",98580,60,COMPLETED
brettyoshi9,Deatte 5-byou de Battle,126047,60,COMPLETED
brettyoshi9,Kimetsu no Yaiba: Mugen Ressha-hen,112151,30,COMPLETED
brettyoshi9,Kaizoku Oujo,122052,65,COMPLETED
brettyoshi9,Heion Sedai no Idaten-tachi,122434,70,COMPLETED
brettyoshi9,Uramichi Oniisan,112802,65,COMPLETED
brettyoshi9,D4DJ First Mix,115069,80,COMPLETED
brettyoshi9,Jaku-Chara Tomozaki-kun OVA,127363,75,COMPLETED
brettyoshi9,Shiroi Suna no Aquatope,128545,85,COMPLETED
brettyoshi9,Bubble,142455,70,COMPLETED
brettyoshi9,Kimetsu no Yaiba: Yuukaku-hen,142329,20,COMPLETED
brettyoshi9,Owari no Seraph,20829,75,COMPLETED
brettyoshi9,Kobayashi-san Chi no Maidragon S,107717,60,COMPLETED
brettyoshi9,Mieruko-chan,131083,65,COMPLETED
brettyoshi9,SPY×FAMILY,140960,80,COMPLETED
brettyoshi9,Sword Art Online: Ordinal Scale,21403,65,COMPLETED
brettyoshi9,Tensai Ouji no Akaji Kokka Saisei Jutsu,129190,70,COMPLETED
brettyoshi9,Fate/stay night [Heaven's Feel] I. presage flower,20791,75,COMPLETED
brettyoshi9,Fate/stay night [Heaven's Feel] II. lost butterfly,21718,90,COMPLETED
brettyoshi9,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,127720,80,COMPLETED
brettyoshi9,"Kanojo, Okarishimasu",113813,75,COMPLETED
brettyoshi9,Fate/stay night [Heaven's Feel] III. spring song,21719,90,COMPLETED
brettyoshi9,Eiga Daisuki Pompo-san,99900,65,COMPLETED
brettyoshi9,Ryuu to Sobakasu no Hime,127271,50,COMPLETED
brettyoshi9,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",129898,65,COMPLETED
brettyoshi9,Kakushigoto: Himegoto wa Nandesuka,127227,65,COMPLETED
brettyoshi9,Howl no Ugoku Shiro,431,45,COMPLETED
brettyoshi9,THE IDOLM@STER Cinderella Girls,20693,75,COMPLETED
brettyoshi9,Tonari no Totoro,523,45,COMPLETED
brettyoshi9,Senpai ga Uzai Kouhai no Hanashi,120646,70,COMPLETED
brettyoshi9,Higurashi no Naku Koro ni Kai,1889,30,COMPLETED
brettyoshi9,Higurashi no Naku Koro ni: Nekogoroshi-hen,2899,50,COMPLETED
brettyoshi9,Carnival Phantasm EX Season,12187,70,COMPLETED
brettyoshi9,Carnival Phantasm: HibiChika Special,15927,70,COMPLETED
brettyoshi9,Love Live! School idol project OVA,20554,90,COMPLETED
brettyoshi9,Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Day,104174,70,COMPLETED
brettyoshi9,Puraore!: PRIDE OF ORANGE,126793,70,COMPLETED
brettyoshi9,Yuuki Yuuna wa Yuusha de Aru: Dai-Mankai no Shou,122292,55,COMPLETED
brettyoshi9,SELECTION PROJECT,126790,80,COMPLETED
brettyoshi9,Shingeki no Kyojin OVA,18397,65,COMPLETED
brettyoshi9,Shingeki no Kyojin Gaiden: Kuinaki Sentaku,20811,80,COMPLETED
brettyoshi9,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,145545,80,COMPLETED
brettyoshi9,Shingeki no Kyojin: LOST GIRLS,99634,70,COMPLETED
brettyoshi9,Fate/stay night: Unlimited Blade Works,19603,80,COMPLETED
brettyoshi9,Fate/stay night: Unlimited Blade Works 2nd Season,20792,85,COMPLETED
brettyoshi9,Fate/stay night: Unlimited Blade Works 2nd Season - sunny day,21318,60,COMPLETED
brettyoshi9,Shingeki no Kyojin 3 Part 2,104578,80,COMPLETED
brettyoshi9,Jujutsu Kaisen 0,131573,75,COMPLETED
brettyoshi9,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2 - Eris no Goblin Toubatsu,141534,70,COMPLETED
brettyoshi9,Sono Bisque Doll wa Koi wo Suru,132405,70,COMPLETED
brettyoshi9,Vassalord.,15933,55,COMPLETED
brettyoshi9,BIRDIE WING: Golf Girls' Story,140830,65,COMPLETED
brettyoshi9,Paripi Koumei,141774,85,COMPLETED
brettyoshi9,Gakuen Handsome,21837,65,COMPLETED
brettyoshi9,BanG Dream!: Asonjatta,98847,75,COMPLETED
brettyoshi9,Akagami no Shirayuki-hime,21058,65,COMPLETED
brettyoshi9,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",21313,60,COMPLETED
brettyoshi9,Ryman's Club,140502,70,COMPLETED
brettyoshi9,Shoujo☆Kageki Revue Starlight Specials,103254,75,COMPLETED
brettyoshi9,Shoujo☆Kageki Revue Starlight Movie,113024,85,COMPLETED
brettyoshi9,Overlord II,98437,60,COMPLETED
brettyoshi9,[Oshi no Ko],150672,85,COMPLETED
brettyoshi9,D4DJ Double Mix,146321,70,COMPLETED
brettyoshi9,Tonikaku Kawaii: Seifuku,141212,75,COMPLETED
brettyoshi9,RWBY: Hyousetsu Teikoku,146668,65,COMPLETED
brettyoshi9,Rikei ga Koi ni Ochita no de Shoumei shitemita. r=1-sinθ (Heart),125124,80,COMPLETED
brettyoshi9,"Kanojo, Okarishimasu 2nd Season",124410,75,COMPLETED
brettyoshi9,Teekyuu,15125,60,COMPLETED
brettyoshi9,Teekyuu 2,18121,60,COMPLETED
brettyoshi9,Teekyuu 2 Specials,20450,55,COMPLETED
brettyoshi9,Teekyuu 3,20444,60,COMPLETED
brettyoshi9,Teekyuu 3 Specials,20834,55,COMPLETED
brettyoshi9,Teekyuu 4,20833,60,COMPLETED
brettyoshi9,Teekyuu 4 Specials,21438,55,COMPLETED
brettyoshi9,Extreme Hearts,145001,65,COMPLETED
brettyoshi9,Sword Art Online: Progressive - Hoshinaki Yoru no Aria,124140,70,COMPLETED
brettyoshi9,Hataraku Maou-sama!!,130592,65,COMPLETED
brettyoshi9,Imouto sae Ireba Ii.,98596,75,COMPLETED
brettyoshi9,Sword Art Online: Alicization,100182,50,COMPLETED
brettyoshi9,Kaguya-sama wa Kokurasetai?: Tensaitachi no Renai Zunousen,112641,85,COMPLETED
brettyoshi9,BanG Dream! Episode of Roselia I: Yakusoku,117763,90,COMPLETED
brettyoshi9,Re:Zero kara Hajimeru Isekai Seikatsu OVAs,100049,75,COMPLETED
brettyoshi9,Sword Art Online: Alicization - War of Underworld,108759,45,COMPLETED
brettyoshi9,Sword Art Online: Alicization - War of Underworld Part 2,114308,45,COMPLETED
brettyoshi9,Sword Art Online Alternative: Gun Gale Online,100183,45,COMPLETED
brettyoshi9,Lycoris Recoil,143270,80,COMPLETED
brettyoshi9,Love Live! Sunshine!! 2nd Season,98349,100,COMPLETED
brettyoshi9,Summer Time Render,129201,85,COMPLETED
brettyoshi9,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen OVA,125368,75,COMPLETED
brettyoshi9,Kaguya-sama wa Kokurasetai: Ultra Romantic,125367,90,COMPLETED
brettyoshi9,Made in Abyss: Retsujitsu no Ougonkyou,114745,80,COMPLETED
brettyoshi9,Yuukoku no Moriarty OVA,138700,70,COMPLETED
brettyoshi9,Yamada-kun to 7-nin no Majo,20966,65,COMPLETED
brettyoshi9,Shadows House 2nd Season,139093,75,COMPLETED
brettyoshi9,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,21077,70,COMPLETED
brettyoshi9,Amagi Brilliant Park: Wakuwaku Mini Theater Rakugaki Backstage,21053,65,COMPLETED
brettyoshi9,Cyberpunk: Edgerunners,120377,70,COMPLETED
brettyoshi9,SPY×FAMILY Part 2,142838,75,COMPLETED
brettyoshi9,Kidou Senshi Gundam: Suisei no Majo,139274,70,COMPLETED
brettyoshi9,SHINE POST,140753,80,COMPLETED
brettyoshi9,Blue Lock,137822,70,COMPLETED
brettyoshi9,Chainsaw Man,127230,75,COMPLETED
brettyoshi9,Mob Psycho 100 III,140439,60,COMPLETED
brettyoshi9,Bocchi the Rock!,130003,85,COMPLETED
brettyoshi9,ONE PIECE FILM: RED,141902,60,COMPLETED
brettyoshi9,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,100965,90,COMPLETED
brettyoshi9,Go-toubun no Hanayome ∬,109261,75,COMPLETED
brettyoshi9,Lupin III: THE FIRST,110413,55,COMPLETED
brettyoshi9,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,1015,65,COMPLETED
brettyoshi9,Choujikuu Yousai Macross: Ai Oboete Imasu ka,1089,65,COMPLETED
brettyoshi9,Go-toubun no Hanayome Movie,131520,75,COMPLETED
brettyoshi9,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2,133891,90,COMPLETED
brettyoshi9,Arknights: Reimei Zensou,140660,60,COMPLETED
brettyoshi9,B Gata H Kei,7817,60,COMPLETED
brettyoshi9,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,143338,75,COMPLETED
brettyoshi9,BanG Dream! 2nd Season,101633,85,COMPLETED
brettyoshi9,86: Eighty Six Part 2,131586,95,COMPLETED
brettyoshi9,Date A Live,15583,60,COMPLETED
brettyoshi9,Hametsu no Mars,413,40,COMPLETED
brettyoshi9,Tenkuu Danzai Skelter Heaven,3287,45,COMPLETED
brettyoshi9,Sword Art Online: Progressive - Kuraki Yuuyami no Scherzo,140999,70,COMPLETED
brettyoshi9,Pole Princess!!: Pole Dance Show Movie,161927,95,COMPLETED
brettyoshi9,D4DJ All Mix,147216,80,COMPLETED
brettyoshi9,Boku wa Tomodachi ga Sukunai Episode 0: Yaminabe wa Bishoujo ga Zannen na Nioi,10897,60,COMPLETED
brettyoshi9,Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,82,60,COMPLETED
brettyoshi9,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot - Wandering; Agateram,103276,55,COMPLETED
brettyoshi9,Bananya,21704,60,COMPLETED
brettyoshi9,Kimi wa Houkago Insomnia,143653,75,COMPLETED
brettyoshi9,Suzume no Tojimari,142770,50,COMPLETED
brettyoshi9,Nijiyon Animation,154785,75,COMPLETED
brettyoshi9,Tonikaku Kawaii Season 2,141208,75,COMPLETED
brettyoshi9,Boku no Kokoro no Yabai Yatsu,153152,70,COMPLETED
brettyoshi9,Neo-Aspect,107741,100,COMPLETED
brettyoshi9,Yamada-kun to Lv999 no Koi wo Suru,154965,70,COMPLETED
brettyoshi9,Tengoku Daimakyou,155783,75,COMPLETED
brettyoshi9,Yuuri!!! on ICE,21709,65,COMPLETED
brettyoshi9,"Yahari Ore no Seishun Love Come wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku.",128643,85,COMPLETED
brettyoshi9,Inu-ou,109928,50,COMPLETED
brettyoshi9,ReLIFE: Kanketsu-hen,98635,85,COMPLETED
brettyoshi9,Saenai Heroine no Sodatekata ♭,21180,85,COMPLETED
brettyoshi9,"Natsu e no Tunnel, Sayonara no Deguchi",142769,85,COMPLETED
brettyoshi9,Genjitsu no Yohane: SUNSHINE in the MIRROR,151513,75,COMPLETED
brettyoshi9,Nijiyon Animation Specials,159839,75,COMPLETED
brettyoshi9,Love Live! Nijigasaki Gakuen School Idol Doukoukai: NEXT SKY,157654,80,COMPLETED
brettyoshi9,Kimetsu no Yaiba: Katanakaji no Sato-hen,145139,20,COMPLETED
brettyoshi9,THE IDOLM@STER Cinderella Girls 2nd SEASON,21094,70,COMPLETED
brettyoshi9,Fate/strange Fake: Whispers of Dawn,154966,70,COMPLETED
brettyoshi9,Saenai Heroine no Sodatekata Fine,100675,85,COMPLETED
brettyoshi9,Tonikaku Kawaii: Joshikou-hen,166104,70,COMPLETED
brettyoshi9,Bungou Stray Dogs 5th Season,163263,85,COMPLETED
brettyoshi9,Undead Girl Murder Farce,162983,75,COMPLETED
brettyoshi9,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,151384,80,COMPLETED
brettyoshi9,BanG Dream! FILM LIVE,108735,75,COMPLETED
brettyoshi9,BanG Dream! 3rd Season,101634,85,COMPLETED
brettyoshi9,Aishang Ta De Liyou,156111,60,COMPLETED
brettyoshi9,Mushoku Tensei II: Isekai Ittara Honki Dasu,146065,75,COMPLETED
brettyoshi9,Gokicha!! Cockroach Girl!,10258,30,COMPLETED
brettyoshi9,Koutetsujou no Kabaneri: Unato Kessen,97918,55,COMPLETED
brettyoshi9,BanG Dream! FILM LIVE 2nd Stage,116610,75,COMPLETED
brettyoshi9,Kill la Kill,18679,10,DROPPED
brettyoshi9,Heppoko Jikken Animation Excel Saga,379,55,DROPPED
brettyoshi9,Yahari Ore no Seishun Love Come wa Machigatteiru. Zoku,20698,100,REPEATING
brettyoshi9,Kamisama Hajimemashita,14713,30,DROPPED
brettyoshi9,Miira no Kaikata,99390,50,DROPPED
brettyoshi9,KAGEWANI,21225,20,DROPPED
brettyoshi9,Kakegurui,98314,10,DROPPED
brettyoshi9,Kakegurui ××,100876,10,DROPPED
brettyoshi9,Udon no Kuni no Kiniro Kemari,21631,50,DROPPED
brettyoshi9,Paradise Kiss,322,20,DROPPED
brettyoshi9,GOSICK,8425,55,DROPPED
brettyoshi9,Just Because!,98820,30,DROPPED
brettyoshi9,Gosenzo-sama Banbanzai!,4639,20,DROPPED
brettyoshi9,LISTENERS,109856,5,DROPPED
brettyoshi9,Kakushigoto,113311,55,DROPPED
brettyoshi9,Bungou to Alchemist: Shinpan no Haguruma,114411,30,DROPPED
brettyoshi9,Kami no Tou: Tower of God,115230,40,DROPPED
brettyoshi9,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta…,104647,50,DROPPED
brettyoshi9,Yesterday wo Utatte,109020,55,DROPPED
brettyoshi9,Full Metal Panic!,71,70,PAUSED
brettyoshi9,Ashita no Joe,2402,65,DROPPED
brettyoshi9,Dr. STONE,105333,45,DROPPED
brettyoshi9,Shakugan no Shana,355,40,DROPPED
brettyoshi9,Seto no Hanayome,2104,50,DROPPED
brettyoshi9,Golden Time,17895,70,PAUSED
brettyoshi9,NARUTO,20,65,PAUSED
brettyoshi9,Yu☆Gi☆Oh! Duel Monsters,481,55,PAUSED
brettyoshi9,BLEACH,269,70,PAUSED
brettyoshi9,Inuyasha,249,60,PAUSED
brettyoshi9,Rurouni Kenshin: Meiji Kenkaku Romantan,45,55,DROPPED
brettyoshi9,D.Gray-man,1482,55,DROPPED
brettyoshi9,FAIRY TAIL,6702,60,DROPPED
brettyoshi9,Katekyou Hitman REBORN!,1604,45,DROPPED
brettyoshi9,Soul Eater,3588,50,DROPPED
brettyoshi9,GOD EATER,20849,55,DROPPED
brettyoshi9,"Kumo desu ga, Nani ka?",103632,55,DROPPED
brettyoshi9,Gokushufudou,125426,40,DROPPED
brettyoshi9,2.43: Seiin Koukou Danshi Volley-bu,113231,45,DROPPED
brettyoshi9,Kemono Jihen,114085,40,DROPPED
brettyoshi9,NOBLESSE,116005,30,DROPPED
brettyoshi9,100-man no Inochi no Ue ni Ore wa Tatteiru,116242,55,DROPPED
brettyoshi9,Ikebukuro West Gate Park,111324,60,DROPPED
brettyoshi9,Liar Liar,131863,45,CURRENT
brettyoshi9,Ura Sekai Picnic,116287,60,DROPPED
brettyoshi9,Osananajimi ga Zettai ni Makenai Love Come,124675,60,DROPPED
brettyoshi9,"Sentouin, Hakenshimasu!",116588,55,DROPPED
brettyoshi9,"Ijiranaide, Nagatoro-san",120697,10,DROPPED
brettyoshi9,Kyuukyoku Shinka Shita Full Dive RPG ga Genjitsu yori mo Kusogee Dattara,126791,50,DROPPED
brettyoshi9,Koi to Yobu ni wa Kimochi Warui,114840,50,DROPPED
brettyoshi9,Shin Getter Robo vs. Neo Getter Robo,938,30,DROPPED
brettyoshi9,Gabriel Dropout,21878,50,DROPPED
brettyoshi9,Kidou Senshi Gundam: Dai 08 MS Shotai,81,45,DROPPED
brettyoshi9,Fumetsu no Anata e,114535,10,DROPPED
brettyoshi9,Tokyo Revengers,120120,20,DROPPED
brettyoshi9,Kai Byoui Ramune,123779,55,DROPPED
brettyoshi9,Kanojo mo Kanojo,126192,50,DROPPED
brettyoshi9,Shinigami Bocchan to Kuro Maid,129277,50,CURRENT
brettyoshi9,Tsuki ga Michibiku Isekai Douchuu,125206,50,DROPPED
brettyoshi9,D-Frag!,20031,65,PAUSED
brettyoshi9,Ousama Ranking,113717,40,DROPPED
brettyoshi9,Darwin's Game,105190,40,DROPPED
brettyoshi9,ONE PIECE,21,30,PAUSED
brettyoshi9,RE-MAIN,130549,45,DROPPED
brettyoshi9,Kimetsu no Yaiba: Mugen Ressha-hen (TV),129874,40,DROPPED
brettyoshi9,Genjitsu Shugi Yuusha no Oukoku Saikenki,117612,60,DROPPED
brettyoshi9,Jahy-sama wa Kujikenai!,132456,20,DROPPED
brettyoshi9,Vanitas no Carte,131646,55,DROPPED
brettyoshi9,Hyakuren no Haou to Seiyaku no Valkyria,101289,30,DROPPED
brettyoshi9,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,129068,20,DROPPED
brettyoshi9,Saihate no Paladin,132473,40,DROPPED
brettyoshi9,Blue Period,128705,55,DROPPED
brettyoshi9,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni shimashita",126213,55,DROPPED
brettyoshi9,THE Big O,567,50,DROPPED
brettyoshi9,Taishou Otome Otogibanashi,127412,55,DROPPED
brettyoshi9,Heike Monogatari,138714,50,DROPPED
brettyoshi9,Tsuki to Laika to Nosferatu,131019,60,DROPPED
brettyoshi9,Platinum End,127401,50,DROPPED
brettyoshi9,Akebi-chan no Sailor Fuku,131548,50,DROPPED
brettyoshi9,Slow Loop,127549,65,DROPPED
brettyoshi9,Dolls' Frontline,128828,50,DROPPED
brettyoshi9,Tomodachi Game,141014,30,DROPPED
brettyoshi9,Lupin III: Part II,1425,40,DROPPED
brettyoshi9,Tokyo 24-ku,140643,60,DROPPED
brettyoshi9,"Komi-san wa, Komyushou desu. 2",142984,30,DROPPED
brettyoshi9,Sabikui Bisco,130591,55,DROPPED
brettyoshi9,Sasaki to Miyano,126288,45,DROPPED
brettyoshi9,Kawaii dake ja Nai Shikimori-san,127911,55,DROPPED
brettyoshi9,Kunoichi Tsubaki no Mune no Uchi,141350,30,DROPPED
brettyoshi9,Mamahaha no Tsurego ga Motokano datta,136934,60,CURRENT
brettyoshi9,Kakkou no Iinazuke,132052,60,DROPPED
brettyoshi9,Kotarou wa Hitorigurashi,139589,55,DROPPED
brettyoshi9,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",132474,40,DROPPED
brettyoshi9,Koroshi Ai,127050,60,DROPPED
brettyoshi9,Deaimon,132532,50,DROPPED
brettyoshi9,TRIBE NINE,139804,65,DROPPED
brettyoshi9,Aoashi,134732,65,PAUSED
brettyoshi9,Hakozume: Kouban Joshi no Gyakushuu,137312,45,DROPPED
brettyoshi9,CUE!,125682,65,DROPPED
brettyoshi9,ORIENT,128034,50,DROPPED
brettyoshi9,Love All Play,137633,55,DROPPED
brettyoshi9,Healer Girl,133412,60,DROPPED
brettyoshi9,Shokei Shoujo no Virgin Road,129193,55,DROPPED
brettyoshi9,Otomege Sekai wa Mob ni Kibishii Sekai desu,142074,50,DROPPED
brettyoshi9,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",130586,60,DROPPED
brettyoshi9,"Yuusha, Yamemasu",140457,50,DROPPED
brettyoshi9,Shikkakumon no Saikyou Kenja,129191,60,DROPPED
brettyoshi9,Death March Kara Hajimaru Isekai Kyousoukyoku,97907,30,DROPPED
brettyoshi9,Kenja no Mago,100112,50,DROPPED
brettyoshi9,Koi wa Sekai Seifuku no Ato de,132010,65,DROPPED
brettyoshi9,Nourin,18095,55,PAUSED
brettyoshi9,Rokujouma no Shinryakusha!?,20638,40,DROPPED
brettyoshi9,Ryuugajou Nanana no Maizoukin,20556,50,DROPPED
brettyoshi9,Heroine Tarumono!: Kiraware Heroine to Naisho no Oshigoto,138459,50,DROPPED
brettyoshi9,Aharen-san wa Hakarenai,137281,65,DROPPED
brettyoshi9,Renmei Kuugun Koukuu Mahou Ongakutai: Luminous Witches,103118,50,DROPPED
brettyoshi9,"Tensei Kenja no Isekai Life: Daini no Shokugyo wo Ete, Sekai Saikyou ni Narimashita",129192,55,DROPPED
brettyoshi9,Isekai Oji-san,135806,40,DROPPED
brettyoshi9,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsuki Susumu,146210,55,DROPPED
brettyoshi9,Isekai Yakkyoku,136707,55,DROPPED
brettyoshi9,Hoshi no Samidare,144323,55,DROPPED
brettyoshi9,Soredemo Ayumu wa Yosetekuru,128223,50,DROPPED
brettyoshi9,Kami Kuzu☆Idol,142095,60,DROPPED
brettyoshi9,Isekai Meikyuu de Harem wo,127090,40,DROPPED
brettyoshi9,Kumichou Musume to Sewagakari,138882,70,DROPPED
brettyoshi9,Engage Kiss,146625,50,DROPPED
brettyoshi9,Yofukashi no Uta,141391,55,DROPPED
brettyoshi9,Yuusha-Ou GaoGaiGar,890,40,DROPPED
brettyoshi9,Hokuto no Ken,967,40,DROPPED
brettyoshi9,Tensei Shitara Ken Deshita,139587,50,DROPPED
brettyoshi9,Shinobi no Ittoki,145604,40,DROPPED
brettyoshi9,Kage no Jitsuryokusha ni Naritakute!,130298,60,PAUSED
brettyoshi9,Gugure! Kokkuri-san,20656,55,DROPPED
brettyoshi9,Chio-chan no Tsuugakuro,99366,40,DROPPED
brettyoshi9,Urusei Yatsura (2022),143277,70,DROPPED
brettyoshi9,"Fuufu Ijou, Koibito Miman.",141949,65,CURRENT
brettyoshi9,Do It Yourself!!,131516,50,DROPPED
brettyoshi9,Akiba Meido Sensou,151379,50,DROPPED
brettyoshi9,Gilgamesh,385,45,DROPPED
brettyoshi9,Dokyuu Hentai HxEros,112818,20,DROPPED
brettyoshi9,Ben-To,10396,55,DROPPED
brettyoshi9,Soukou Musume Senki,119123,45,DROPPED
brettyoshi9,CONCEPTION,101609,30,DROPPED
brettyoshi9,Super Crooks,109946,40,DROPPED
brettyoshi9,Meng Qi Shi Shen,101973,50,DROPPED
brettyoshi9,Renai Flops,146676,50,DROPPED
